match_id,match_name,home_team,away_team,venue,city,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut
1298139,NAM v NED,NAM,NED,Simonds Stadium,Geelong,NED,2,SA Edwards,Scott Edwards,1,5,5,0,0,20,1,0
1298139,NAM v NED,NAM,NED,Simonds Stadium,Geelong,NED,2,TJG Pringle,Tim Pringle,8,9,14,0,0,88.88,0,1
1298138,IRE v ZIM,ZIM,IRE,"Bellerive Oval, Hobart",Hobart,ZIM,1,RP Burl,Ryan Burl,1,4,9,0,0,25,0,0
1298138,IRE v ZIM,ZIM,IRE,"Bellerive Oval, Hobart",Hobart,IRE,2,A Balbirnie,Andy Balbirnie,3,4,20,0,0,75,1,0
1298138,IRE v ZIM,ZIM,IRE,"Bellerive Oval, Hobart",Hobart,IRE,2,HT Tector,Harry Tector,1,4,5,0,0,25,0,0
1298137,SCOT v WI,SCOT,WI,"Bellerive Oval, Hobart",Hobart,SCOT,1,MH Cross,Matthew Cross,3,5,10,0,0,60,0,0
1298137,SCOT v WI,SCOT,WI,"Bellerive Oval, Hobart",Hobart,SCOT,1,MA Leask,Michael Leask,4,6,8,0,0,66.66,0,0
1298137,SCOT v WI,SCOT,WI,"Bellerive Oval, Hobart",Hobart,WI,2,N Pooran,Nicholas Pooran,5,9,14,0,0,55.55,1,0
1298137,SCOT v WI,SCOT,WI,"Bellerive Oval, Hobart",Hobart,WI,2,SSJ Brooks,Shamarh Brooks,4,9,24,0,0,44.44,0,0
1298137,SCOT v WI,SCOT,WI,"Bellerive Oval, Hobart",Hobart,WI,2,R Powell,Rovman Powell,5,6,12,0,0,83.33,0,0
1298137,SCOT v WI,SCOT,WI,"Bellerive Oval, Hobart",Hobart,WI,2,AJ Hosein,Akeal Hosein,1,1,4,0,0,100,0,0
1298137,SCOT v WI,SCOT,WI,"Bellerive Oval, Hobart",Hobart,WI,2,OF Smith,Odean Smith,5,8,14,0,0,62.5,0,0
1298137,SCOT v WI,SCOT,WI,"Bellerive Oval, Hobart",Hobart,WI,2,OC McCoy,Obed McCoy,2,3,10,0,0,66.66,0,1
1298136,NED v UAE,UAE,NED,Simonds Stadium,Geelong,UAE,1,V Aravind,Vriitya Aravind,18,21,37,0,0,85.71,0,0
1298136,NED v UAE,UAE,NED,Simonds Stadium,Geelong,UAE,1,Zawar Farid,Zawar Farid,2,4,8,0,0,50,0,0
1298136,NED v UAE,UAE,NED,Simonds Stadium,Geelong,UAE,1,CP Rizwan,Chundangapoyil Rizwan,1,2,7,0,0,50,1,0
1298136,NED v UAE,UAE,NED,Simonds Stadium,Geelong,UAE,1,Aayan Afzal Khan,Aayan Afzal Khan,5,7,8,0,0,71.42,0,0
1298136,NED v UAE,UAE,NED,Simonds Stadium,Geelong,NED,2,TLW Cooper,Tom Cooper,8,16,22,0,0,50,0,0
1298136,NED v UAE,UAE,NED,Simonds Stadium,Geelong,NED,2,SA Edwards,Scott Edwards,16,19,42,0,0,84.21,1,1
1298136,NED v UAE,UAE,NED,Simonds Stadium,Geelong,NED,2,TJG Pringle,Tim Pringle,15,16,26,0,0,93.75,0,0
1298136,NED v UAE,UAE,NED,Simonds Stadium,Geelong,NED,2,LV van Beek,Logan van Beek,4,4,7,0,0,100,0,1
1298135,NAM v SL,NAM,SL,Simonds Stadium,Geelong,NAM,1,M van Lingen,Michael van Lingen,3,6,7,0,0,50,0,0
1298135,NAM v SL,NAM,SL,Simonds Stadium,Geelong,NAM,1,MG Erasmus,Gerhard Erasmus,20,24,30,0,0,83.33,1,0
1298135,NAM v SL,NAM,SL,Simonds Stadium,Geelong,SL,2,BKG Mendis,Kusal Mendis,6,6,8,0,0,100,0,0
1298135,NAM v SL,NAM,SL,Simonds Stadium,Geelong,SL,2,PWH de Silva,Wanindu Hasaranga de Silva,4,8,9,0,0,50,0,0
1298135,NAM v SL,NAM,SL,Simonds Stadium,Geelong,SL,2,C Karunaratne,Chamika Karunaratne,5,8,15,0,0,62.5,0,0
1298135,NAM v SL,NAM,SL,Simonds Stadium,Geelong,SL,2,PVD Chameera,Dushmantha Chameera,8,15,20,0,0,53.33,0,0
1298172,AUS v AFG,AUS,AFG,Adelaide Oval,Adelaide,AUS,1,MS Wade,Matthew Wade,6,8,14,1,0,75,1,0
1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,NED,2,SA Edwards,Scott Edwards,5,6,8,1,0,83.33,1,0
1298166,AFG v SL,AFG,SL,Brisbane Cricket Ground,Brisbane,AFG,1,Mohammad Nabi,Mohammad Nabi,13,8,15,1,0,162.5,1,0
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,NED,1,SA Edwards,Scott Edwards,15,20,38,1,0,75,1,0
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,PAK,2,Babar Azam,Babar Azam,4,5,10,1,0,80,1,0
1298162,BAN v ZIM,BAN,ZIM,Brisbane Cricket Ground,Brisbane,BAN,1,Shakib Al Hasan,Shakib Al Hasan,23,20,32,1,0,115,1,0
1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,Sydney,NZ,1,KS Williamson,Kane Williamson,8,13,18,1,0,61.53,1,0
1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,Perth,PAK,2,Babar Azam,Babar Azam,4,9,17,1,0,44.44,1,0
1298151,BAN v NED,BAN,NED,"Bellerive Oval, Hobart",Hobart,NED,2,SA Edwards,Scott Edwards,16,24,33,1,0,66.66,1,0
1298138,IRE v ZIM,ZIM,IRE,"Bellerive Oval, Hobart",Hobart,ZIM,1,CR Ervine,Craig Ervine,9,12,28,1,0,75,1,0
1298179,ENG v PAK,PAK,ENG,Melbourne Cricket Ground,Melbourne,PAK,1,Shaheen Shah Afridi,Shaheen Shah Afridi,5,3,8,1,0,166.66,0,1
1298177,NZ v PAK,NZ,PAK,Sydney Cricket Ground,Sydney,NZ,1,JDS Neesham,James Neesham,16,12,19,1,0,133.33,0,1
1298174,NED v SA,NED,SA,Adelaide Oval,Adelaide,SA,2,A Nortje,Anrich Nortje,4,1,2,1,0,400,0,1
1298173,ENG v SL,SL,ENG,Sydney Cricket Ground,Sydney,ENG,2,CR Woakes,Chris Woakes,5,3,11,1,0,166.66,0,1
1298170,PAK v SA,PAK,SA,Sydney Cricket Ground,Sydney,SA,2,L Ngidi,Lungi Ngidi,4,1,5,1,0,400,0,1
1298165,AUS v IRE,AUS,IRE,Brisbane Cricket Ground,Brisbane,AUS,1,MS Wade,Matthew Wade,7,3,7,1,0,233.33,0,1
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,PAK,2,Shadab Khan,Shadab Khan,4,2,2,1,0,200,0,1
1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,Sydney,NZ,1,TG Southee,Tim Southee,4,1,1,1,0,400,0,1
1298154,ENG v IRE,IRE,ENG,Melbourne Cricket Ground,Melbourne,IRE,1,GJ Delany,Gareth Delany,12,10,22,1,0,120,0,1
1298149,IRE v SL,IRE,SL,"Bellerive Oval, Hobart",Hobart,IRE,1,Simi Singh,Simi Singh,7,8,9,1,0,87.5,0,1
1298146,SCOT v ZIM,SCOT,ZIM,"Bellerive Oval, Hobart",Hobart,ZIM,2,RP Burl,Ryan Burl,9,5,7,1,0,180,0,1
1298139,NAM v NED,NAM,NED,Simonds Stadium,Geelong,NAM,1,D Wiese,David Wiese,11,5,8,1,0,220,0,1
1298139,NAM v NED,NAM,NED,Simonds Stadium,Geelong,NAM,1,JJ Smit,JJ Smit,5,4,6,1,0,125,0,1
1298138,IRE v ZIM,ZIM,IRE,"Bellerive Oval, Hobart",Hobart,IRE,2,JB Little,Josh Little,7,11,17,1,0,63.63,0,1
1298179,ENG v PAK,PAK,ENG,Melbourne Cricket Ground,Melbourne,PAK,1,Mohammad Haris,Mohammad Haris,8,12,15,1,0,66.66,0,0
1298179,ENG v PAK,PAK,ENG,Melbourne Cricket Ground,Melbourne,ENG,2,HC Brook,Harry Brook,20,23,36,1,0,86.95,0,0
1298178,ENG v INDIA,INDIA,ENG,Adelaide Oval,Adelaide,INDIA,1,KL Rahul,KL Rahul,5,5,8,1,0,100,0,0
1298178,ENG v INDIA,INDIA,ENG,Adelaide Oval,Adelaide,INDIA,1,RR Pant,Rishabh Pant,6,4,13,1,0,150,0,0
1298177,NZ v PAK,NZ,PAK,Sydney Cricket Ground,Sydney,NZ,1,FH Allen,Finn Allen,4,3,6,1,0,133.33,0,0
1298177,NZ v PAK,NZ,PAK,Sydney Cricket Ground,Sydney,NZ,1,GD Phillips,Glenn Phillips,6,8,9,1,0,75,0,0
1298176,INDIA v ZIM,INDIA,ZIM,Melbourne Cricket Ground,Melbourne,ZIM,2,T Munyonga,Tony Munyonga,5,4,6,1,0,125,0,0
1298176,INDIA v ZIM,INDIA,ZIM,Melbourne Cricket Ground,Melbourne,ZIM,2,TL Chatara,Tendai Chatara,4,4,11,1,0,100,0,0
1298175,BAN v PAK,BAN,PAK,Adelaide Oval,Adelaide,BAN,1,Nasum Ahmed,Nasum Ahmed,7,6,9,1,0,116.66,0,0
1298174,NED v SA,NED,SA,Adelaide Oval,Adelaide,SA,2,DA Miller,David Miller,17,17,28,1,0,100,0,0
1298173,ENG v SL,SL,ENG,Sydney Cricket Ground,Sydney,SL,1,PWH de Silva,Wanindu Hasaranga de Silva,9,9,13,1,0,100,0,0
1298172,AUS v AFG,AUS,AFG,Adelaide Oval,Adelaide,AUS,1,SPD Smith,Steven Smith,4,4,6,1,0,100,0,0
1298172,AUS v AFG,AUS,AFG,Adelaide Oval,Adelaide,AFG,2,Darwish Rasooli,Darwish Rasooli,15,13,28,1,0,115.38,0,0
1298171,IRE v NZ,NZ,IRE,Adelaide Oval,Adelaide,IRE,2,C Campher,Curtis Campher,7,7,10,1,0,100,0,0
1298171,IRE v NZ,NZ,IRE,Adelaide Oval,Adelaide,IRE,2,F Hand,Fionn Hand,5,3,7,1,0,166.66,0,0
1298170,PAK v SA,PAK,SA,Sydney Cricket Ground,Sydney,PAK,1,Mohammad Rizwan,Mohammad Rizwan,4,4,4,1,0,100,0,0
1298169,BAN v INDIA,INDIA,BAN,Adelaide Oval,Adelaide,INDIA,1,KD Karthik,Dinesh Karthik,7,5,12,1,0,140,0,0
1298169,BAN v INDIA,INDIA,BAN,Adelaide Oval,Adelaide,INDIA,1,AR Patel,Axar Patel,7,6,6,1,0,116.66,0,0
1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,ZIM,1,RW Chakabva,Regis Chakabva,5,16,18,1,0,31.25,0,0
1298167,ENG v NZ,ENG,NZ,Brisbane Cricket Ground,Brisbane,NZ,2,JDS Neesham,James Neesham,6,3,7,1,0,200,0,0
1298166,AFG v SL,AFG,SL,Brisbane Cricket Ground,Brisbane,AFG,1,Najibullah Zadran,Najibullah Zadran,18,16,29,1,0,112.5,0,0
1298166,AFG v SL,AFG,SL,Brisbane Cricket Ground,Brisbane,AFG,1,Rashid Khan,Rashid Khan,9,8,10,1,0,112.5,0,0
1298166,AFG v SL,AFG,SL,Brisbane Cricket Ground,Brisbane,SL,2,KIC Asalanka,Charith Asalanka,19,18,27,1,0,105.55,0,0
1298165,AUS v IRE,AUS,IRE,Brisbane Cricket Ground,Brisbane,IRE,2,HT Tector,Harry Tector,6,4,3,1,0,150,0,0
1298165,AUS v IRE,AUS,IRE,Brisbane Cricket Ground,Brisbane,IRE,2,MR Adair,Mark Adair,11,11,13,1,0,100,0,0
1298165,AUS v IRE,AUS,IRE,Brisbane Cricket Ground,Brisbane,IRE,2,F Hand,Fionn Hand,6,6,10,1,0,100,0,0
1298164,INDIA v SA,INDIA,SA,Perth Stadium,Perth,SA,2,T Stubbs,Tristan Stubbs,6,6,15,1,0,100,0,0
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,NED,1,SJ Myburgh,Stephan Myburgh,6,11,13,1,0,54.54,0,0
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,NED,1,BFW de Leede,Bas de Leede,6,16,15,1,0,37.5,0,0
1298162,BAN v ZIM,BAN,ZIM,Brisbane Cricket Ground,Brisbane,ZIM,2,W Madhevere,Wessly Madhevere,4,3,1,1,0,133.33,0,0
1298162,BAN v ZIM,BAN,ZIM,Brisbane Cricket Ground,Brisbane,ZIM,2,M Shumba,Milton Shumba,8,15,24,1,0,53.33,0,0
1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,Sydney,SL,2,BKG Mendis,Kusal Mendis,4,3,9,1,0,133.33,0,0
1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,Sydney,SL,2,PWH de Silva,Wanindu Hasaranga de Silva,4,6,6,1,0,66.66,0,0
1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,Sydney,SL,2,CBRLS Kumara,Lahiru Kumara,4,5,10,1,0,80,0,0
1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,Perth,ZIM,1,M Shumba,Milton Shumba,8,10,22,1,0,80,0,0
1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,Perth,ZIM,1,Sikandar Raza,Sikandar Raza,9,16,22,1,0,56.25,0,0
1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,Perth,PAK,2,Iftikhar Ahmed,Iftikhar Ahmed,5,10,16,1,0,50,0,0
1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,Sydney,INDIA,1,KL Rahul,KL Rahul,9,12,12,1,0,75,0,0
1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,Sydney,NED,2,CN Ackermann,Colin Ackermann,17,21,31,1,0,80.95,0,0
1298156,BAN v SA,SA,BAN,Sydney Cricket Ground,Sydney,SA,1,T Stubbs,Tristan Stubbs,7,7,9,1,0,100,0,0
1298156,BAN v SA,SA,BAN,Sydney Cricket Ground,Sydney,SA,1,AK Markram,Aiden Markram,10,11,16,1,0,90.9,0,0
1298156,BAN v SA,SA,BAN,Sydney Cricket Ground,Sydney,BAN,2,Najmul Hossain Shanto,Najmul Hossain Shanto,9,9,15,1,0,100,0,0
1298156,BAN v SA,SA,BAN,Sydney Cricket Ground,Sydney,BAN,2,Taskin Ahmed,Taskin Ahmed,10,17,22,1,0,58.82,0,0
1298154,ENG v IRE,IRE,ENG,Melbourne Cricket Ground,Melbourne,ENG,2,AD Hales,Alex Hales,7,5,14,1,0,140,0,0
1298154,ENG v IRE,IRE,ENG,Melbourne Cricket Ground,Melbourne,ENG,2,HC Brook,Harry Brook,18,21,30,1,0,85.71,0,0
1298153,AUS v SL,SL,AUS,Perth Stadium,Perth,SL,1,BKG Mendis,Kusal Mendis,5,6,9,1,0,83.33,0,0
1298153,AUS v SL,SL,AUS,Perth Stadium,Perth,SL,1,PBB Rajapaksa,Bhanuka Rajapaksa,7,5,9,1,0,140,0,0
1298151,BAN v NED,BAN,NED,"Bellerive Oval, Hobart",Hobart,NED,2,Shariz Ahmad,Shariz Ahmad,9,8,9,1,0,112.5,0,0
1298150,INDIA v PAK,PAK,INDIA,Melbourne Cricket Ground,Melbourne,PAK,1,Mohammad Rizwan,Mohammad Rizwan,4,12,25,1,0,33.33,0,0
1298150,INDIA v PAK,PAK,INDIA,Melbourne Cricket Ground,Melbourne,PAK,1,Shadab Khan,Shadab Khan,5,6,6,1,0,83.33,0,0
1298149,IRE v SL,IRE,SL,"Bellerive Oval, Hobart",Hobart,IRE,1,LJ Tucker,Lorcan Tucker,10,11,20,1,0,90.9,0,0
1298149,IRE v SL,IRE,SL,"Bellerive Oval, Hobart",Hobart,IRE,1,GJ Delany,Gareth Delany,9,6,10,1,0,150,0,0
1298148,AFG v ENG,AFG,ENG,Perth Stadium,Perth,AFG,1,Hazratullah Zazai,Hazratullah Zazai,7,17,31,1,0,41.17,0,0
1298148,AFG v ENG,AFG,ENG,Perth Stadium,Perth,AFG,1,Azmatullah Omarzai,Azmatullah Omarzai,8,6,11,1,0,133.33,0,0
1298147,AUS v NZ,NZ,AUS,Sydney Cricket Ground,Sydney,AUS,2,DA Warner,David Warner,5,6,7,1,0,83.33,0,0
1298146,SCOT v ZIM,SCOT,ZIM,"Bellerive Oval, Hobart",Hobart,SCOT,1,MA Jones,Michael Jones,4,5,6,1,0,80,0,0
1298146,SCOT v ZIM,SCOT,ZIM,"Bellerive Oval, Hobart",Hobart,SCOT,1,CS MacLeod,Calum MacLeod,25,26,46,1,0,96.15,0,0
1298146,SCOT v ZIM,SCOT,ZIM,"Bellerive Oval, Hobart",Hobart,ZIM,2,RW Chakabva,Regis Chakabva,4,3,3,1,0,133.33,0,0
1298145,IRE v WI,WI,IRE,"Bellerive Oval, Hobart",Hobart,WI,1,R Powell,Rovman Powell,6,8,12,1,0,75,0,0
1298144,NAM v UAE,UAE,NAM,Simonds Stadium,Geelong,NAM,2,M van Lingen,Michael van Lingen,10,8,14,1,0,125,0,0
1298144,NAM v UAE,UAE,NAM,Simonds Stadium,Geelong,NAM,2,SJ Baard,Stephan Baard,4,6,9,1,0,66.66,0,0
1298144,NAM v UAE,UAE,NAM,Simonds Stadium,Geelong,NAM,2,JN Frylinck,Jan Frylinck,14,17,33,1,0,82.35,0,0
1298142,WI v ZIM,WI,ZIM,"Bellerive Oval, Hobart",Hobart,WI,1,E Lewis,Evin Lewis,15,18,28,1,0,83.33,0,0
1298141,IRE v SCOT,SCOT,IRE,"Bellerive Oval, Hobart",Hobart,IRE,2,PR Stirling,Paul Stirling,8,10,22,1,0,80,0,0
1298141,IRE v SCOT,SCOT,IRE,"Bellerive Oval, Hobart",Hobart,IRE,2,HT Tector,Harry Tector,14,16,23,1,0,87.5,0,0
1298140,SL v UAE,SL,UAE,Simonds Stadium,Geelong,SL,1,C Karunaratne,Chamika Karunaratne,8,11,22,1,0,72.72,0,0
1298140,SL v UAE,SL,UAE,Simonds Stadium,Geelong,UAE,2,V Aravind,Vriitya Aravind,9,18,26,1,0,50,0,0
1298140,SL v UAE,SL,UAE,Simonds Stadium,Geelong,UAE,2,Aayan Afzal Khan,Aayan Afzal Khan,19,21,33,1,0,90.47,0,0
1298139,NAM v NED,NAM,NED,Simonds Stadium,Geelong,NED,2,TLW Cooper,Tom Cooper,6,6,7,1,0,100,0,0
1298138,IRE v ZIM,ZIM,IRE,"Bellerive Oval, Hobart",Hobart,ZIM,1,M Shumba,Milton Shumba,16,14,26,1,0,114.28,0,0
1298138,IRE v ZIM,ZIM,IRE,"Bellerive Oval, Hobart",Hobart,IRE,2,C Campher,Curtis Campher,27,22,41,1,0,122.72,0,0
1298136,NED v UAE,UAE,NED,Simonds Stadium,Geelong,UAE,1,Chirag Suri,Chirag Suri,12,20,28,1,0,60,0,0
1298136,NED v UAE,UAE,NED,Simonds Stadium,Geelong,UAE,1,Basil Hameed,Basil Hameed,4,4,7,1,0,100,0,0
1298136,NED v UAE,UAE,NED,Simonds Stadium,Geelong,NED,2,BFW de Leede,Bas de Leede,14,18,37,1,0,77.77,0,0
1298136,NED v UAE,UAE,NED,Simonds Stadium,Geelong,NED,2,CN Ackermann,Colin Ackermann,17,19,33,1,0,89.47,0,0
1298135,NAM v SL,NAM,SL,Simonds Stadium,Geelong,NAM,1,D la Cock,Divan la Cock,9,9,15,1,0,100,0,0
1298135,NAM v SL,NAM,SL,Simonds Stadium,Geelong,SL,2,P Nissanka,Pathum Nissanka,9,10,16,1,0,90,0,0
1298135,NAM v SL,NAM,SL,Simonds Stadium,Geelong,SL,2,DM de Silva,Dhananjaya de Silva,12,11,25,1,0,109.09,0,0
1298179,ENG v PAK,PAK,ENG,Melbourne Cricket Ground,Melbourne,PAK,1,Babar Azam,Babar Azam,32,28,58,2,0,114.28,1,0
1298179,ENG v PAK,PAK,ENG,Melbourne Cricket Ground,Melbourne,PAK,1,Shadab Khan,Shadab Khan,20,14,26,2,0,142.85,0,0
1298179,ENG v PAK,PAK,ENG,Melbourne Cricket Ground,Melbourne,ENG,2,PD Salt,Phil Salt,10,9,16,2,0,111.11,0,0
1298179,ENG v PAK,PAK,ENG,Melbourne Cricket Ground,Melbourne,ENG,2,MM Ali,Moeen Ali,19,12,30,3,0,158.33,0,0
1298178,ENG v INDIA,INDIA,ENG,Adelaide Oval,Adelaide,INDIA,1,RG Sharma,Rohit Sharma,27,28,37,4,0,96.42,1,0
1298177,NZ v PAK,NZ,PAK,Sydney Cricket Ground,Sydney,NZ,1,DP Conway,Devon Conway,21,20,35,3,0,105,0,0
1298177,NZ v PAK,NZ,PAK,Sydney Cricket Ground,Sydney,PAK,2,Mohammad Rizwan,Mohammad Rizwan,57,43,77,5,0,132.55,0,0
1298177,NZ v PAK,NZ,PAK,Sydney Cricket Ground,Sydney,PAK,2,Babar Azam,Babar Azam,53,42,56,7,0,126.19,1,0
1298176,INDIA v ZIM,INDIA,ZIM,Melbourne Cricket Ground,Melbourne,INDIA,1,RG Sharma,Rohit Sharma,15,13,20,2,0,115.38,1,0
1298176,INDIA v ZIM,INDIA,ZIM,Melbourne Cricket Ground,Melbourne,INDIA,1,V Kohli,Virat Kohli,26,25,36,2,0,104,0,0
1298176,INDIA v ZIM,INDIA,ZIM,Melbourne Cricket Ground,Melbourne,INDIA,1,HH Pandya,Hardik Pandya,18,18,29,2,0,100,0,0
1298176,INDIA v ZIM,INDIA,ZIM,Melbourne Cricket Ground,Melbourne,ZIM,2,CR Ervine,Craig Ervine,13,15,37,2,0,86.66,1,0
1298176,INDIA v ZIM,INDIA,ZIM,Melbourne Cricket Ground,Melbourne,ZIM,2,Sikandar Raza,Sikandar Raza,34,24,53,3,0,141.66,0,0
1298175,BAN v PAK,BAN,PAK,Adelaide Oval,Adelaide,BAN,1,Najmul Hossain Shanto,Najmul Hossain Shanto,54,48,66,7,0,112.5,0,0
1298175,BAN v PAK,BAN,PAK,Adelaide Oval,Adelaide,BAN,1,Afif Hossain,Afif Hossain,24,20,47,3,0,120,0,1
1298175,BAN v PAK,BAN,PAK,Adelaide Oval,Adelaide,PAK,2,Babar Azam,Babar Azam,25,33,46,2,0,75.75,1,0
1298175,BAN v PAK,BAN,PAK,Adelaide Oval,Adelaide,PAK,2,Shan Masood,Shan Masood,24,14,20,2,0,171.42,0,1
1298174,NED v SA,NED,SA,Adelaide Oval,Adelaide,NED,1,SJ Myburgh,Stephan Myburgh,37,30,41,7,0,123.33,0,0
1298174,NED v SA,NED,SA,Adelaide Oval,Adelaide,NED,1,SA Edwards,Scott Edwards,12,7,11,2,0,171.42,1,1
1298174,NED v SA,NED,SA,Adelaide Oval,Adelaide,SA,2,T Bavuma,Temba Bavuma,20,20,26,2,0,100,1,0
1298174,NED v SA,NED,SA,Adelaide Oval,Adelaide,SA,2,RR Rossouw,Rilee Rossouw,25,19,29,2,0,131.57,0,0
1298174,NED v SA,NED,SA,Adelaide Oval,Adelaide,SA,2,AK Markram,Aiden Markram,17,13,30,2,0,130.76,0,0
1298173,ENG v SL,SL,ENG,Sydney Cricket Ground,Sydney,SL,1,PBB Rajapaksa,Bhanuka Rajapaksa,22,22,41,3,0,100,0,0
1298173,ENG v SL,SL,ENG,Sydney Cricket Ground,Sydney,ENG,2,BA Stokes,Ben Stokes,42,36,59,2,0,116.66,0,1
1298172,AUS v AFG,AUS,AFG,Adelaide Oval,Adelaide,AUS,1,DA Warner,David Warner,25,18,28,5,0,138.88,0,0
1298172,AUS v AFG,AUS,AFG,Adelaide Oval,Adelaide,AFG,2,Ibrahim Zadran,Ibrahim Zadran,26,33,55,2,0,78.78,0,0
1298171,IRE v NZ,NZ,IRE,Adelaide Oval,Adelaide,NZ,1,DP Conway,Devon Conway,28,33,55,2,0,84.84,0,0
1298171,IRE v NZ,NZ,IRE,Adelaide Oval,Adelaide,NZ,1,DJ Mitchell,Daryl Mitchell,31,21,35,2,0,147.61,0,1
1298171,IRE v NZ,NZ,IRE,Adelaide Oval,Adelaide,IRE,2,GJ Delany,Gareth Delany,10,8,12,2,0,125,0,0
1298171,IRE v NZ,NZ,IRE,Adelaide Oval,Adelaide,IRE,2,GH Dockrell,George Dockrell,23,15,24,3,0,153.33,0,0
1298170,PAK v SA,PAK,SA,Sydney Cricket Ground,Sydney,SA,2,AK Markram,Aiden Markram,20,14,28,4,0,142.85,0,0
1298170,PAK v SA,PAK,SA,Sydney Cricket Ground,Sydney,SA,2,H Klaasen,Heinrich Klaasen,15,9,18,3,0,166.66,0,0
1298169,BAN v INDIA,INDIA,BAN,Adelaide Oval,Adelaide,INDIA,1,SA Yadav,Suryakumar Yadav,30,16,18,4,0,187.5,0,0
1298169,BAN v INDIA,INDIA,BAN,Adelaide Oval,Adelaide,BAN,2,Shakib Al Hasan,Shakib Al Hasan,13,12,24,2,0,108.33,1,0
1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,ZIM,1,SC Williams,Sean Williams,28,23,39,3,0,121.73,0,0
1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,NED,2,BFW de Leede,Bas de Leede,12,12,21,2,0,100,0,1
1298167,ENG v NZ,ENG,NZ,Brisbane Cricket Ground,Brisbane,NZ,2,KS Williamson,Kane Williamson,40,40,57,3,0,100,1,0
1298166,AFG v SL,AFG,SL,Brisbane Cricket Ground,Brisbane,SL,2,P Nissanka,Pathum Nissanka,10,10,10,2,0,100,0,0
1298166,AFG v SL,AFG,SL,Brisbane Cricket Ground,Brisbane,SL,2,PBB Rajapaksa,Bhanuka Rajapaksa,18,14,24,3,0,128.57,0,0
1298165,AUS v IRE,AUS,IRE,Brisbane Cricket Ground,Brisbane,AUS,1,TH David,Tim David,15,10,15,2,0,150,0,1
1298165,AUS v IRE,AUS,IRE,Brisbane Cricket Ground,Brisbane,IRE,2,GJ Delany,Gareth Delany,14,10,27,2,0,140,0,0
1298164,INDIA v SA,INDIA,SA,Perth Stadium,Perth,INDIA,1,V Kohli,Virat Kohli,12,11,13,2,0,109.09,0,0
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,NED,1,CN Ackermann,Colin Ackermann,27,27,40,2,0,100,0,0
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,PAK,2,Mohammad Rizwan,Mohammad Rizwan,49,39,66,5,0,125.64,0,0
1298163,NED v PAK,NED,PAK,Perth Stadium,Perth,PAK,2,Fakhar Zaman,Fakhar Zaman,20,16,27,3,0,125,0,0
1298162,BAN v ZIM,BAN,ZIM,Brisbane Cricket Ground,Brisbane,BAN,1,Liton Das,Litton Das,14,12,22,3,0,116.66,0,0
1298162,BAN v ZIM,BAN,ZIM,Brisbane Cricket Ground,Brisbane,ZIM,2,CR Ervine,Craig Ervine,8,7,16,2,0,114.28,1,0
1298162,BAN v ZIM,BAN,ZIM,Brisbane Cricket Ground,Brisbane,ZIM,2,SC Williams,Sean Williams,64,42,75,8,0,152.38,0,0
1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,Perth,ZIM,1,W Madhevere,Wessly Madhevere,17,13,30,3,0,130.76,0,0
1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,Perth,ZIM,1,CR Ervine,Craig Ervine,19,19,26,2,0,100,1,0
1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,Perth,ZIM,1,SC Williams,Sean Williams,31,28,37,3,0,110.71,0,0
1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,Perth,PAK,2,Shan Masood,Shan Masood,44,38,61,3,0,115.78,0,0
1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,Perth,PAK,2,Mohammad Wasim(1),Mohammad Wasim,12,13,29,2,0,92.3,0,1
1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,Sydney,NED,2,MP O'Dowd,Max O'Dowd,16,10,22,3,0,160,0,0
1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,Sydney,NED,2,Shariz Ahmad,Shariz Ahmad,16,11,18,2,0,145.45,0,1
